state,county,total_votes,percent
Delaware,Kent County,88000,95
Delaware,New Castle County,293878,95
Delaware,Sussex County,125000,95
District of Columbia,District of Columbia,45392,69
District of Columbia,Ward 2,37140,73
District of Columbia,Ward 3,47692,78
District of Columbia,Ward 4,45917,81
District of Columbia,Ward 5,44719,87
District of Columbia,Ward 6,57889,85
District of Columbia,Ward 7,37287,85
District of Columbia,Ward 8,32583,80
Florida,Alachua County,142784,99
Florida,Baker County,14059,99
Florida,Bay County,106100,88
Florida,Bradford County,13650,99
Florida,Brevard County,356128,99
Florida,Broward County,965000,95
Florida,Calhoun County,6529,99
Florida,Charlotte County,116481,99
Florida,Citrus County,96694,95
Florida,Clay County,129188,95
Florida,Collier County,210070,95
Florida,Columbia County,34000,95
Florida,DeSoto County,12645,99
Florida,Dixie County,8170,99
Florida,Duval County,491584,99
Florida,Escambia County,184979,92
Florida,Flagler County,69764,95
Florida,Franklin County,6851,99
Florida,Gadsden County,23783,99
Florida,Gilchrist County,9212,95
Florida,Glades County,4762,95
Florida,Gulf County,8170,99
Florida,Hamilton County,5832,99
Florida,Hardee County,8475,99
Florida,Hendry County,12944,99
Florida,Hernando County,109176,99
Florida,Highlands County,53000,95
Florida,Hillsborough County,709040,99
Florida,Holmes County,9072,99
Florida,Indian River County,97069,95
Florida,Jackson County,22415,99
Florida,Jefferson County,8459,99
Florida,Lafayette County,3657,99
Florida,Lake County,211314,99
Florida,Lee County,391934,99
Florida,Leon County,187122,87
Florida,Levy County,23500,95
Florida,Liberty County,3562,99
Florida,Madison County,9376,99
Florida,Manatee County,217116,95
Florida,Marion County,204577,99
Florida,Martin County,98887,99
Florida,Miami-Dade County,1205651,95
Florida,Monroe County,51535,93
Florida,Nassau County,58738,99
Florida,Okaloosa County,122360,95
Florida,Okeechobee County,14937,95
Florida,Orange County,671918,95
Florida,Osceola County,168293,99
Florida,Palm Beach County,814668,95
Florida,Pasco County,298744,99
Florida,Pinellas County,605656,93
Florida,Polk County,342615,99
Florida,Putnam County,36384,99
Florida,St. Johns County,178000,95
Florida,St. Lucie County,170879,95
Florida,Santa Rosa County,106454,95
Florida,Sarasota County,281747,95
Florida,Seminole County,276622,94
Florida,Sumter County,94298,95
Florida,Suwannee County,20452,95
Florida,Taylor County,10101,99
Florida,Union County,6247,99
Florida,Volusia County,316493,95
Florida,Wakulla County,18700,95
Florida,Walton County,40810,95
Florida,Washington County,12325,99
Georgia,Appling County,8341,99
Georgia,Atkinson County,3155,99
Georgia,Bacon County,4668,100
Georgia,Baker County,1552,99
Georgia,Baldwin County,18205,99
Georgia,Banks County,8786,99
Georgia,Barrow County,38000,99
Georgia,Bartow County,50375,99
Georgia,Ben Hill County,6559,99
Georgia,Berrien County,7731,99
Georgia,Bibb County,70623,99
Georgia,Bleckley County,5704,99
Georgia,Brantley County,7731,99
Georgia,Brooks County,7077,99
Georgia,Bryan County,21338,99
Georgia,Bulloch County,30010,99
Georgia,Burke County,10680,99
Georgia,Butts County,11786,99
Georgia,Calhoun County,2193,99
Georgia,Camden County,23671,99
Georgia,Candler County,4419,99
Georgia,Carroll County,54416,99
Georgia,Catoosa County,32659,99
Georgia,Charlton County,4563,99
Georgia,Chatham County,133215,95
Georgia,Chattahoochee County,1587,99
Georgia,Chattooga County,10041,99
Georgia,Cherokee County,144598,99
Georgia,Clarke County,51098,99
Georgia,Clay County,1432,99
Georgia,Clayton County,110961,95
Georgia,Clinch County,2860,99
Georgia,Cobb County,393314,95
Georgia,Coffee County,15142,99
Georgia,Colquitt County,16067,99
Georgia,Columbia County,80454,99
Georgia,Cook County,7034,99
Georgia,Coweta County,76557,99
Georgia,Crawford County,6089,99
Georgia,Crisp County,8041,99
Georgia,Dade County,7423,99
Georgia,Dawson County,16075,99
Georgia,Decatur County,11613,99
Georgia,DeKalb County,367359,99
Georgia,Dodge County,8064,99
Georgia,Dooly County,4098,99
Georgia,Dougherty County,35103,99
Georgia,Douglas County,68715,99
Georgia,Early County,5184,99
Georgia,Echols County,1441,99
Georgia,Effingham County,31592,99
Georgia,Elbert County,9135,99
Georgia,Emanuel County,9501,99
Georgia,Evans County,4246,99
Georgia,Fannin County,14825,99
Georgia,Fayette County,69096,99
Georgia,Floyd County,38599,95
Georgia,Forsyth County,129407,95
Georgia,Franklin County,10783,99
Georgia,Fulton County,514694,95
Georgia,Gilmer County,16450,99
Georgia,Glascock County,1566,100
Georgia,Glynn County,41926,99
Georgia,Gordon County,24011,99
Georgia,Grady County,10689,99
Georgia,Greene County,11242,99
Georgia,Gwinnett County,410481,95
Georgia,Habersham County,20407,99
Georgia,Hall County,90424,99
Georgia,Hancock County,4162,99
Georgia,Haralson County,14266,99
Georgia,Harris County,19969,99
Georgia,Hart County,12721,99
Georgia,Heard County,5394,99
Georgia,Henry County,122529,99
Georgia,Houston County,74670,99
Georgia,Irwin County,4164,99
Georgia,Jackson County,37663,99
Georgia,Jasper County,7629,99
Georgia,Jeff Davis County,5771,99
Georgia,Jefferson County,7641,99
Georgia,Jenkins County,3451,99
Georgia,Johnson County,4100,99
Georgia,Jones County,14956,99
Georgia,Lamar County,9028,99
Georgia,Lanier County,3576,99
Georgia,Laurens County,21967,95
Georgia,Lee County,16702,99
Georgia,Liberty County,21326,99
Georgia,Lincoln County,4643,99
Georgia,Long County,5617,99
Georgia,Lowndes County,45890,99
Georgia,Lumpkin County,15524,99
Georgia,McDuffie County,10451,99
Georgia,McIntosh County,6694,99
Georgia,Macon County,4662,100
Georgia,Madison County,14706,99
Georgia,Marion County,3624,99
Georgia,Meriwether County,10869,99
Georgia,Miller County,2830,99
Georgia,Mitchell County,8956,99
Georgia,Monroe County,15583,99
Georgia,Montgomery County,3962,99
Georgia,Morgan County,11689,99
Georgia,Murray County,15382,99
Georgia,Muscogee County,80216,99
Georgia,Newton County,54177,99
Georgia,Oconee County,25157,99
Georgia,Oglethorpe County,8126,99
Georgia,Paulding County,85273,99
Georgia,Peach County,12523,99
Georgia,Pickens County,17113,99
Georgia,Pierce County,9047,99
Georgia,Pike County,10715,99
Georgia,Polk County,17375,99
Georgia,Pulaski County,4059,99
Georgia,Putnam County,11656,99
Georgia,Quitman County,1106,99
Georgia,Rabun County,9566,99
Georgia,Randolph County,3074,99
Georgia,Richmond County,86584,99
Georgia,Rockdale County,43586,99
Georgia,Schley County,2274,99
Georgia,Screven County,6627,100
Georgia,Seminole County,3877,99
Georgia,Spalding County,28996,99
Georgia,Stephens County,11875,99
Georgia,Stewart County,1978,99
Georgia,Sumter County,12150,99
Georgia,Talbot County,3519,99
Georgia,Taliaferro County,927,99
Georgia,Tattnall County,8175,99
Georgia,Taylor County,3966,95
Georgia,Telfair County,4323,99
Georgia,Terrell County,4415,99
Georgia,Thomas County,21831,99
Georgia,Tift County,16257,99
Georgia,Toombs County,10903,99
Georgia,Towns County,7968,99
Georgia,Treutlen County,3077,99
Georgia,Troup County,29967,99
Georgia,Turner County,3792,100
Georgia,Twiggs County,4438,99
Georgia,Union County,15579,99
Georgia,Upson County,12899,99
Georgia,Walker County,29423,99
Georgia,Walton County,50759,99
Georgia,Ware County,14248,99
Georgia,Warren County,2681,99
Georgia,Washington County,9448,99
Georgia,Wayne County,12758,99
Georgia,Webster County,1390,99
Georgia,Wheeler County,2283,99
Georgia,White County,14705,99
Georgia,Whitfield County,36680,99
Georgia,Wilcox County,3281,99
Georgia,Wilkes County,5022,99
Georgia,Wilkinson County,4770,99
Georgia,Worth County,9281,99
Hawaii,Hawaii County,84432,95
Hawaii,Honolulu County,368550,95
Hawaii,Kauai County,32655,95
Hawaii,Maui County,65410,95
Idaho,Ada County,259377,99
Idaho,Adams County,2650,95
Idaho,Bannock County,36555,99
Idaho,Bear Lake County,3279,95
Idaho,Benewah County,5080,95
Idaho,Bingham County,20094,99
Idaho,Blaine County,13239,95
Idaho,Boise County,4706,95
Idaho,Bonner County,27021,99
Idaho,Bonneville County,49517,95
Idaho,Boundary County,6266,95
Idaho,Butte County,1528,93
Idaho,Camas County,729,95
Idaho,Canyon County,90438,99
Idaho,Caribou County,3399,95
Idaho,Cassia County,10188,95
Idaho,Clark County,337,92
Idaho,Clearwater County,4615,95
Idaho,Custer County,2930,93
Idaho,Elmore County,10518,95
Idaho,Franklin County,6182,95
Idaho,Fremont County,6403,95
Idaho,Gem County,9818,95
Idaho,Gooding County,6409,94
Idaho,Idaho County,9987,95
Idaho,Jefferson County,12848,95
Idaho,Jerome County,8335,94
Idaho,Kootenai County,80475,95
Idaho,Latah County,20543,99
Idaho,Lemhi County,4973,95
Idaho,Lewis County,1931,95
Idaho,Lincoln County,2158,90
Idaho,Madison County,17569,95
Idaho,Minidoka County,7988,99
Idaho,Nez Perce County,20967,99
Idaho,Oneida County,2316,95
Idaho,Owyhee County,4845,95
Idaho,Payette County,11293,99
Idaho,Power County,3194,95
Idaho,Shoshone County,6216,95
Idaho,Teton County,5572,95
Idaho,Twin Falls County,36883,95
Idaho,Valley County,6494,95
Idaho,Washington County,5499,95
Illinois,Adams County,32202,95
Illinois,Alexander County,3010,99
Illinois,Bond County,1160,99
Illinois,Boone County,22910,95
Illinois,Brown County,2604,95
Illinois,Bureau County,18093,95
Illinois,Calhoun County,2827,95
Illinois,Carroll County,1062,99
Illinois,Cass County,5603,95
Illinois,Champaign County,101437,92
Illinois,Christian County,16962,95
Illinois,Clark County,8656,95
Illinois,Clay County,6971,95
Illinois,Clinton County,17465,95
Illinois,Coles County,21851,95
Illinois,Cook County,2417649,78
Illinois,Crawford County,9574,95
Illinois,Cumberland County,6100,95
Illinois,DeKalb County,43345,95
Illinois,De Witt County,7552,95
Illinois,Douglas County,8970,95
Illinois,DuPage County,474506,95
Illinois,Edgar County,8656,94
Illinois,Edwards County,3670,92
Illinois,Effingham County,17654,95
Illinois,Fayette County,10033,99
Illinois,Ford County,6997,95
Illinois,Franklin County,20497,90
Illinois,Fulton County,17278,95
Illinois,Gallatin County,2980,90
Illinois,Greene County,6137,95
Illinois,Grundy County,26400,99
Illinois,Hamilton County,4588,94
Illinois,Hancock County,9121,72
Illinois,Hardin County,2514,0
Illinois,Henderson County,3885,94
Illinois,Henry County,24559,95
Illinois,Iroquois County,14348,95
Illinois,Jackson County,27180,83
Illinois,Jasper County,5643,95
Illinois,Jefferson County,18631,93
Illinois,Jersey County,12076,95
Illinois,Jo Daviess County,11314,95
Illinois,Johnson County,6442,99
Illinois,Kane County,220744,99
Illinois,Kankakee County,47156,95
Illinois,Kendall County,59861,95
Illinois,Knox County,25236,90
Illinois,Lake County,334925,76
Illinois,LaSalle County,54372,95
Illinois,Lawrence County,6688,95
Illinois,Lee County,16895,95
Illinois,Livingston County,5933,99
Illinois,Logan County,13117,99
Illinois,McDonough County,13084,94
Illinois,McHenry County,159365,95
Illinois,McLean County,89415,95
Illinois,Macon County,45131,99
Illinois,Macoupin County,24534,95
Illinois,Madison County,129785,95
Illinois,Marion County,18728,92
Illinois,Marshall County,6557,95
Illinois,Mason County,2476,99
Illinois,Massac County,6803,99
Illinois,Menard County,6516,95
Illinois,Mercer County,9326,94
Illinois,Monroe County,19258,95
Illinois,Montgomery County,14217,95
Illinois,Morgan County,16167,94
Illinois,Moultrie County,6879,95
Illinois,Ogle County,26350,95
Illinois,Peoria County,82264,99
Illinois,Perry County,10817,93
Illinois,Piatt County,9044,95
Illinois,Pike County,7690,99
Illinois,Pope County,2386,91
Illinois,Pulaski County,3260,81
Illinois,Putnam County,3345,99
Illinois,Randolph County,15565,95
Illinois,Richland County,7710,95
Illinois,Rock Island County,64602,95
Illinois,St. Clair County,121541,95
Illinois,Saline County,12471,89
Illinois,Sangamon County,108902,95
Illinois,Schuyler County,3908,99
Illinois,Scott County,2867,95
Illinois,Shelby County,11901,99
Illinois,Stark County,2999,95
Illinois,Stephenson County,21446,99
Illinois,Tazewell County,64441,95
Illinois,Union County,8896,99
Illinois,Vermilion County,33748,94
Illinois,Wabash County,5992,93
Illinois,Warren County,7792,95
Illinois,Washington County,8163,95
Illinois,Wayne County,9125,93
Illinois,White County,8055,92
Illinois,Whiteside County,27910,95
Illinois,Will County,328279,99
Illinois,Williamson County,31875,95
Illinois,Winnebago County,119319,95
Illinois,Woodford County,19789,95
Illinois,Cook Suburbs,1221698,78
Indiana,Adams County,14238,99
Indiana,Allen County,164793,95
Indiana,Bartholomew County,36389,95
Indiana,Benton County,3137,99
Indiana,Blackford County,5193,95
Indiana,Boone County,38500,99
Indiana,Brown County,8886,99
Indiana,Carroll County,9274,95
Indiana,Cass County,15247,95
Indiana,Clark County,58040,99
Indiana,Clay County,7777,99
Indiana,Clinton County,12961,99
Indiana,Crawford County,4928,95
Indiana,Daviess County,11971,99
Indiana,Dearborn County,26431,95
Indiana,Decatur County,12261,95
Indiana,DeKalb County,19656,99
Indiana,Delaware County,49722,95
Indiana,Dubois County,21805,99
Indiana,Elkhart County,73200,99
Indiana,Fayette County,10226,95
Indiana,Floyd County,41239,95
Indiana,Fountain County,8039,95
Indiana,Franklin County,12018,99
Indiana,Fulton County,9110,99
Indiana,Gibson County,16165,99
Indiana,Grant County,27160,95
Indiana,Greene County,14726,99
Indiana,Hamilton County,172767,95
Indiana,Hancock County,39869,95
Indiana,Harrison County,19914,95
Indiana,Hendricks County,88430,99
Indiana,Henry County,18244,99
Indiana,Howard County,40619,99
Indiana,Huntington County,17215,95
Indiana,Jackson County,18857,95
Indiana,Jasper County,14355,95
Indiana,Jay County,8466,99
Indiana,Jefferson County,14726,99
Indiana,Jennings County,12150,99
Indiana,Johnson County,74480,95
Indiana,Knox County,16027,99
Indiana,Kosciusko County,35846,99
Indiana,LaGrange County,10265,95
Indiana,Lake County,225350,95
Indiana,LaPorte County,48504,95
Indiana,Lawrence County,20551,95
Indiana,Madison County,57847,89
Indiana,Marion County,405857,95
Indiana,Marshall County,19925,95
Indiana,Martin County,5155,99
Indiana,Miami County,14467,95
Indiana,Monroe County,65468,95
Indiana,Montgomery County,16164,99
Indiana,Morgan County,36214,99
Indiana,Newton County,6218,95
Indiana,Noble County,19217,99
Indiana,Ohio County,3164,99
Indiana,Orange County,2682,99
Indiana,Owen County,9915,99
Indiana,Parke County,7020,99
Indiana,Perry County,8734,99
Indiana,Pike County,6413,95
Indiana,Porter County,85058,95
Indiana,Posey County,13264,99
Indiana,Pulaski County,5813,99
Indiana,Putnam County,15790,95
Indiana,Randolph County,11222,95
Indiana,Ripley County,13745,95
Indiana,Rush County,7741,95
Indiana,St. Joseph County,123259,94
Indiana,Scott County,9773,95
Indiana,Shelby County,20017,99
Indiana,Spencer County,10781,99
Indiana,Starke County,10309,99
Indiana,Steuben County,16175,99
Indiana,Sullivan County,9004,99
Indiana,Switzerland County,3969,95
Indiana,Tippecanoe County,70017,95
Indiana,Tipton County,8124,99
Indiana,Union County,3531,95
Indiana,Vanderburgh County,79897,95
Indiana,Vermillion County,7394,99
Indiana,Vigo County,43911,95
Indiana,Wabash County,14598,99
Indiana,Warren County,4217,95
Indiana,Warrick County,32605,95
Indiana,Washington County,12214,95
Indiana,Wayne County,27447,95
Indiana,Wells County,14080,99
Indiana,White County,10787,95
Indiana,Whitley County,17216,95
Iowa,Adair County,4171,99
Iowa,Adams County,2154,99
Iowa,Allamakee County,7152,95
Iowa,Appanoose County,6406,95
Iowa,Audubon County,3559,95
Iowa,Benton County,14703,95
Iowa,Black Hawk County,77548,86
Iowa,Boone County,15057,95
Iowa,Bremer County,15704,93
Iowa,Buchanan County,11039,95
Iowa,Buena Vista County,8782,92
Iowa,Butler County,7770,95
Iowa,Calhoun County,5469,95
Iowa,Carroll County,11193,95
Iowa,Cass County,7265,99
Iowa,Cedar County,10108,95
Iowa,Cerro Gordo County,24941,95
Iowa,Cherokee County,6716,95
Iowa,Chickasaw County,6605,99
Iowa,Clarke County,4666,99
Iowa,Clay County,9065,95
Iowa,Clayton County,9431,95
Iowa,Clinton County,26195,94
Iowa,Crawford County,7165,95
Iowa,Dallas County,56000,95
Iowa,Davis County,4097,99
Iowa,Decatur County,3798,99
Iowa,Delaware County,9651,95
Iowa,Des Moines County,21340,93
Iowa,Dickinson County,12011,93
Iowa,Dubuque County,58809,92
Iowa,Emmet County,5000,95
Iowa,Fayette County,10176,99
Iowa,Floyd County,8668,93
Iowa,Franklin County,5319,95
Iowa,Fremont County,3849,99
Iowa,Greene County,5054,99
Iowa,Grundy County,7281,95
Iowa,Guthrie County,6160,95
Iowa,Hamilton County,7916,99
Iowa,Hancock County,6215,95
Iowa,Hardin County,9312,95
Iowa,Harrison County,7712,95
Iowa,Henry County,10133,95
Iowa,Howard County,4951,99
Iowa,Humboldt County,5396,95
Iowa,Ida County,3845,99
Iowa,Iowa County,9702,99
Iowa,Jackson County,10652,95
Iowa,Jasper County,20653,98
Iowa,Jefferson County,9789,91
Iowa,Johnson County,89250,94
Iowa,Jones County,10744,95
Iowa,Keokuk County,5273,99
Iowa,Kossuth County,9178,95
Iowa,Lee County,19417,86
Iowa,Linn County,136737,93
Iowa,Louisa County,5173,95
Iowa,Lucas County,4299,99
Iowa,Lyon County,6824,95
Iowa,Madison County,9795,99
Iowa,Mahaska County,11374,95
Iowa,Marion County,19217,99
Iowa,Marshall County,19950,91
Iowa,Mills County,8099,95
Iowa,Mitchell County,5729,95
Iowa,Monona County,4869,95
Iowa,Monroe County,3993,95
Iowa,Montgomery County,5211,95
Iowa,Muscatine County,20806,95
Iowa,O'Brien County,7791,95
Iowa,Osceola County,3319,95
Iowa,Page County,7416,95
Iowa,Palo Alto County,5122,95
Iowa,Plymouth County,14157,99
Iowa,Pocahontas County,4139,92
Iowa,Polk County,268604,95
Iowa,Pottawattamie County,44900,95
Iowa,Poweshiek County,10442,95
Iowa,Ringgold County,2848,95
Iowa,Sac County,5543,95
Iowa,Scott County,104315,89
Iowa,Shelby County,6801,95
Iowa,Sioux County,18943,99
Iowa,Story County,50668,99
Iowa,Tama County,8998,99
Iowa,Taylor County,3130,95
Iowa,Union County,6149,99
Iowa,Van Buren County,3679,95
Iowa,Wapello County,16208,95
Iowa,Warren County,31668,95
Iowa,Washington County,11757,99
Iowa,Wayne County,3037,95
Iowa,Webster County,19161,93
Iowa,Winnebago County,2924,99
Iowa,Winneshiek County,13180,91
Iowa,Woodbury County,47039,95
Iowa,Worth County,4398,95
Iowa,Wright County,6463,95
Kansas,Allen County,7429,99
Kansas,Anderson County,3664,99
Kansas,Atchison County,362,99
Kansas,Barber County,2507,92
Kansas,Barton County,10891,99
Kansas,Bourbon County,6776,95
Kansas,Brown County,4377,95
Kansas,Butler County,31708,99
Kansas,Chase County,1484,95
Kansas,Chautauqua County,1768,92
Kansas,Cherokee County,8925,99
Kansas,Cheyenne County,1621,86
Kansas,Clark County,1156,91
Kansas,Clay County,4342,95
Kansas,Cloud County,4609,91
Kansas,Coffey County,4442,99
Kansas,Comanche County,1006,89
Kansas,Cowley County,13779,95
Kansas,Crawford County,15950,99
Kansas,Decatur County,1742,84
Kansas,Dickinson County,9158,99
Kansas,Doniphan County,3690,95
Kansas,Douglas County,56097,95
Kansas,Edwards County,1502,94
Kansas,Elk County,1484,91
Kansas,Ellis County,13323,99
Kansas,Ellsworth County,2939,95
Kansas,Finney County,11017,95
Kansas,Ford County,9068,95
Kansas,Franklin County,11912,95
Kansas,Geary County,8912,95
Kansas,Gove County,1572,91
Kansas,Graham County,1523,85
Kansas,Grant County,2591,95
Kansas,Gray County,2241,95
Kansas,Greeley County,761,83
Kansas,Greenwood County,3080,95
Kansas,Hamilton County,951,88
Kansas,Harper County,2796,94
Kansas,Harvey County,16719,99
Kansas,Haskell County,1514,91
Kansas,Hodgeman County,1205,86
Kansas,Jackson County,6422,99
Kansas,Jefferson County,9545,99
Kansas,Jewell County,1624,95
Kansas,Johnson County,340000,95
Kansas,Kearny County,1503,94
Kansas,Kingman County,3922,99
Kansas,Kiowa County,1298,88
Kansas,Labette County,8792,95
Kansas,Lane County,1006,88
Kansas,Leavenworth County,36000,95
Kansas,Lincoln County,1686,93
Kansas,Linn County,4398,99
Kansas,Logan County,1472,95
Kansas,Lyon County,13971,95
Kansas,McPherson County,14486,95
Kansas,Marion County,5890,99
Kansas,Marshall County,5020,99
Kansas,Meade County,1865,95
Kansas,Miami County,17079,95
Kansas,Mitchell County,3371,90
Kansas,Montgomery County,13460,95
Kansas,Morris County,2846,95
Kansas,Morton County,1386,84
Kansas,Nemaha County,5578,99
Kansas,Neosho County,7026,94
Kansas,Ness County,1484,99
Kansas,Norton County,2386,99
Kansas,Osage County,7883,99
Kansas,Osborne County,2090,91
Kansas,Ottawa County,3335,95
Kansas,Pawnee County,2886,94
Kansas,Phillips County,3278,99
Kansas,Pottawatomie County,18500,69
Kansas,Pratt County,4026,99
Kansas,Rawlins County,1674,89
Kansas,Reno County,27148,99
Kansas,Republic County,3053,87
Kansas,Rice County,4169,99
Kansas,Riley County,24116,95
Kansas,Rooks County,3054,87
Kansas,Rush County,1785,95
Kansas,Russell County,3409,99
Kansas,Saline County,23742,99
Kansas,Scott County,2302,99
Kansas,Sedgwick County,211443,95
Kansas,Seward County,5613,91
Kansas,Shawnee County,85621,95
Kansas,Sheridan County,1490,94
Kansas,Sherman County,2840,94
Kansas,Smith County,2215,94
Kansas,Stafford County,2156,94
Kansas,Stanton County,823,93
Kansas,Stevens County,2206,91
Kansas,Sumner County,10730,99
Kansas,Thomas County,3768,99
Kansas,Trego County,1794,89
Kansas,Wabaunsee County,3851,99
Kansas,Wallace County,907,90
Kansas,Washington County,2827,99
Kansas,Wichita County,1070,90
Kansas,Wilson County,4031,95
Kansas,Woodson County,1492,99
Kansas,Wyandotte County,56778,95
Kentucky,Adair County,8924,95
Kentucky,Allen County,8775,95
Kentucky,Anderson County,13261,99
Kentucky,Ballard County,4445,95
Kentucky,Barren County,20039,95
Kentucky,Bath County,4972,95
Kentucky,Bell County,10042,99
Kentucky,Boone County,39444,99
Kentucky,Bourbon County,9590,95
Kentucky,Boyd County,22281,95
Kentucky,Boyle County,14103,95
Kentucky,Bracken County,4244,99
Kentucky,Breathitt County,5667,99
Kentucky,Breckinridge County,9511,95
Kentucky,Bullitt County,39096,95
Kentucky,Butler County,6044,95
Kentucky,Caldwell County,6477,95
Kentucky,Calloway County,17462,99
Kentucky,Campbell County,51437,95
Kentucky,Carlisle County,2819,94
Kentucky,Carroll County,4179,95
Kentucky,Carter County,11140,95
Kentucky,Casey County,7295,99
Kentucky,Christian County,24055,95
Kentucky,Clark County,17652,95
Kentucky,Clay County,7898,82
Kentucky,Clinton County,4837,95
Kentucky,Crittenden County,4239,99
Kentucky,Cumberland County,3323,95
Kentucky,Daviess County,49898,95
Kentucky,Edmonson County,5684,95
Kentucky,Elliott County,3095,95
Kentucky,Estill County,6010,95
Kentucky,Fayette County,164941,93
Kentucky,Fleming County,7002,99
Kentucky,Floyd County,16381,99
Kentucky,Franklin County,28877,90
Kentucky,Fulton County,2653,91
Kentucky,Gallatin County,3618,95
Kentucky,Garrard County,8304,95
Kentucky,Grant County,10361,95
Kentucky,Graves County,16920,99
Kentucky,Grayson County,11464,95
Kentucky,Green County,5781,95
Kentucky,Greenup County,17731,95
Kentucky,Hancock County,4656,95
Kentucky,Hardin County,50000,95
Kentucky,Harlan County,11660,94
Kentucky,Harrison County,8434,95
Kentucky,Hart County,7873,95
Kentucky,Henderson County,21470,95
Kentucky,Henry County,7749,95
Kentucky,Hickman County,2350,94
Kentucky,Hopkins County,22052,95
Kentucky,Jackson County,6116,99
Kentucky,Jefferson County,427250,90
Kentucky,Jessamine County,28224,93
Kentucky,Johnson County,10375,95
Kentucky,Kenton County,87118,94
Kentucky,Knott County,6247,95
Kentucky,Knox County,13021,95
Kentucky,Larue County,6901,95
Kentucky,Laurel County,26918,95
Kentucky,Lawrence County,6549,95
Kentucky,Lee County,2891,92
Kentucky,Leslie County,5281,91
Kentucky,Letcher County,9901,92
Kentucky,Lewis County,5743,95
Kentucky,Lincoln County,10364,95
Kentucky,Livingston County,5035,95
Kentucky,Logan County,11814,95
Kentucky,Lyon County,4295,95
Kentucky,McCracken County,34103,95
Kentucky,McCreary County,6261,95
Kentucky,McLean County,4949,95
Kentucky,Madison County,45219,95
Kentucky,Magoffin County,5545,95
Kentucky,Marion County,8792,95
Kentucky,Marshall County,18190,95
Kentucky,Martin County,4285,92
Kentucky,Mason County,7864,95
Kentucky,Meade County,13324,95
Kentucky,Menifee County,3013,95
Kentucky,Mercer County,11531,95
Kentucky,Metcalfe County,5008,95
Kentucky,Monroe County,5410,95
Kentucky,Montgomery County,12475,95
Kentucky,Morgan County,5176,95
Kentucky,Muhlenberg County,14157,95
Kentucky,Nelson County,22660,95
Kentucky,Nicholas County,3080,95
Kentucky,Ohio County,11120,99
Kentucky,Oldham County,39752,95
Kentucky,Owen County,5421,95
Kentucky,Owsley County,1906,95
Kentucky,Pendleton County,6511,95
Kentucky,Perry County,11459,93
Kentucky,Pike County,26736,95
Kentucky,Powell County,5373,95
Kentucky,Pulaski County,30395,95
Kentucky,Robertson County,1098,95
Kentucky,Rockcastle County,7253,95
Kentucky,Rowan County,9638,95
Kentucky,Russell County,8861,95
Kentucky,Scott County,26361,95
Kentucky,Shelby County,22418,95
Kentucky,Simpson County,8164,95
Kentucky,Spencer County,10365,95
Kentucky,Taylor County,12316,95
Kentucky,Todd County,5181,95
Kentucky,Trigg County,7354,95
Kentucky,Trimble County,4117,95
Kentucky,Union County,6732,95
Kentucky,Warren County,54079,99
Kentucky,Washington County,6140,95
Kentucky,Wayne County,8663,95
Kentucky,Webster County,6292,95
Kentucky,Whitley County,15005,95
Kentucky,Wolfe County,2981,99
Kentucky,Woodford County,15187,99
Louisiana,Acadia Parish,30676,93
Louisiana,Allen Parish,10424,94
Louisiana,Ascension Parish,61239,95
Louisiana,Assumption Parish,12311,91
Louisiana,Avoyelles Parish,19076,91
Louisiana,Beauregard Parish,16887,95
Louisiana,Bienville Parish,8067,87
Louisiana,Bossier Parish,55830,95
Louisiana,Caddo Parish,104699,99
Louisiana,Calcasieu Parish,93839,88
Louisiana,Caldwell Parish,5282,90
Louisiana,Cameron Parish,4193,95
Louisiana,Catahoula Parish,5439,89
Louisiana,Claiborne Parish,7540,87
Louisiana,Concordia Parish,10506,84
Louisiana,De Soto Parish,15120,95
Louisiana,East Baton Rouge Parish,187700,99
Louisiana,East Carroll Parish,4489,68
Louisiana,East Feliciana Parish,11434,92
Louisiana,Evangeline Parish,17662,87
Louisiana,Franklin Parish,10456,93
Louisiana,Grant Parish,9880,95
Louisiana,Iberia Parish,37405,87
Louisiana,Iberville Parish,19056,88
Louisiana,Jackson Parish,8432,91
Louisiana,Jefferson Parish,203436,95
Louisiana,Jefferson Davis Parish,15990,93
Louisiana,Lafayette Parish,118275,95
Louisiana,Lafourche Parish,46642,95
Louisiana,LaSalle Parish,7361,95
Louisiana,Lincoln Parish,21272,91
Louisiana,Livingston Parish,64658,95
Louisiana,Madison Parish,5809,80
Louisiana,Morehouse Parish,14128,82
Louisiana,Natchitoches Parish,19329,86
Louisiana,Orleans Parish,185709,95
Louisiana,Ouachita Parish,76691,90
Louisiana,Plaquemines Parish,11842,93
Louisiana,Pointe Coupee Parish,13605,91
Louisiana,Rapides Parish,64981,91
Louisiana,Red River Parish,5384,77
Louisiana,Richland Parish,10749,92
Louisiana,Sabine Parish,11259,94
Louisiana,St. Bernard Parish,17713,95
Louisiana,St. Charles Parish,29335,95
Louisiana,St. Helena Parish,7161,86
Louisiana,St. James Parish,13882,91
Louisiana,St. John the Baptist Parish,23658,91
Louisiana,St. Landry Parish,46645,88
Louisiana,St. Martin Parish,28840,94
Louisiana,St. Mary Parish,26477,88
Louisiana,St. Tammany Parish,139319,95
Louisiana,Tangipahoa Parish,58706,95
Louisiana,Tensas Parish,3149,81
